id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
96298,2022-04-23,2022-04-23,台北市,南港區,39,368
96536,2022-04-22,2022-04-22,台北市,全區,831,9537
96537,2022-04-22,2022-04-22,台北市,萬華區,67,2275
96538,2022-04-22,2022-04-22,台北市,中山區,116,972
96539,2022-04-22,2022-04-22,台北市,大安區,103,809
96540,2022-04-22,2022-04-22,台北市,士林區,57,805
96541,2022-04-22,2022-04-22,台北市,信義區,100,758
96542,2022-04-22,2022-04-22,台北市,文山區,85,744
96543,2022-04-22,2022-04-22,台北市,北投區,60,644
96544,2022-04-22,2022-04-22,台北市,大同區,70,625
96545,2022-04-22,2022-04-22,台北市,內湖區,60,576
96546,2022-04-22,2022-04-22,台北市,中正區,42,524
96547,2022-04-22,2022-04-22,台北市,松山區,49,476
96548,2022-04-22,2022-04-22,台北市,南港區,22,329
96773,2022-04-21,2022-04-21,台北市,全區,753,8706
96774,2022-04-21,2022-04-21,台北市,萬華區,77,2208
96775,2022-04-21,2022-04-21,台北市,中山區,92,856
96776,2022-04-21,2022-04-21,台北市,士林區,68,748
96777,2022-04-21,2022-04-21,台北市,大安區,91,706
96778,2022-04-21,2022-04-21,台北市,文山區,53,659
96779,2022-04-21,2022-04-21,台北市,信義區,93,658
96780,2022-04-21,2022-04-21,台北市,北投區,57,584
96781,2022-04-21,2022-04-21,台北市,大同區,38,555
96782,2022-04-21,2022-04-21,台北市,內湖區,50,516
96783,2022-04-21,2022-04-21,台北市,中正區,52,482
96784,2022-04-21,2022-04-21,台北市,松山區,50,427
96785,2022-04-21,2022-04-21,台北市,南港區,32,307
97003,2022-04-20,2022-04-20,台北市,全區,618,7953
97004,2022-04-20,2022-04-20,台北市,萬華區,56,2131
97005,2022-04-20,2022-04-20,台北市,中山區,61,764
97006,2022-04-20,2022-04-20,台北市,士林區,63,680
97007,2022-04-20,2022-04-20,台北市,大安區,65,615
97008,2022-04-20,2022-04-20,台北市,文山區,52,606
97009,2022-04-20,2022-04-20,台北市,信義區,68,565
97010,2022-04-20,2022-04-20,台北市,北投區,56,527
97011,2022-04-20,2022-04-20,台北市,大同區,55,517
97012,2022-04-20,2022-04-20,台北市,內湖區,48,466
97013,2022-04-20,2022-04-20,台北市,中正區,23,430
97014,2022-04-20,2022-04-20,台北市,松山區,38,377
97015,2022-04-20,2022-04-20,台北市,南港區,33,275
97213,2022-04-19,2022-04-19,台北市,全區,399,7335
97214,2022-04-19,2022-04-19,台北市,萬華區,13,2075
97215,2022-04-19,2022-04-19,台北市,中山區,73,703
97216,2022-04-19,2022-04-19,台北市,士林區,46,617
97217,2022-04-19,2022-04-19,台北市,文山區,29,554
97218,2022-04-19,2022-04-19,台北市,大安區,43,550
97219,2022-04-19,2022-04-19,台北市,信義區,36,497
97220,2022-04-19,2022-04-19,台北市,北投區,37,471
97221,2022-04-19,2022-04-19,台北市,大同區,31,462
97222,2022-04-19,2022-04-19,台北市,內湖區,30,418
97223,2022-04-19,2022-04-19,台北市,中正區,26,407
97224,2022-04-19,2022-04-19,台北市,松山區,19,339
97225,2022-04-19,2022-04-19,台北市,南港區,16,242
97408,2022-04-18,2022-04-18,台北市,全區,284,6936
97409,2022-04-18,2022-04-18,台北市,萬華區,19,2062
97410,2022-04-18,2022-04-18,台北市,中山區,33,630
97411,2022-04-18,2022-04-18,台北市,士林區,25,571
97412,2022-04-18,2022-04-18,台北市,文山區,18,525
97413,2022-04-18,2022-04-18,台北市,大安區,34,507
97414,2022-04-18,2022-04-18,台北市,信義區,24,461
97415,2022-04-18,2022-04-18,台北市,北投區,26,434
97416,2022-04-18,2022-04-18,台北市,大同區,12,431
97417,2022-04-18,2022-04-18,台北市,內湖區,40,388
97418,2022-04-18,2022-04-18,台北市,中正區,15,381
97419,2022-04-18,2022-04-18,台北市,松山區,21,320
97420,2022-04-18,2022-04-18,台北市,南港區,17,226
97590,2022-04-17,2022-04-17,台北市,全區,246,6652
97591,2022-04-17,2022-04-17,台北市,萬華區,26,2043
97592,2022-04-17,2022-04-17,台北市,中山區,42,597
97593,2022-04-17,2022-04-17,台北市,士林區,16,546
97594,2022-04-17,2022-04-17,台北市,文山區,23,507
97595,2022-04-17,2022-04-17,台北市,大安區,19,473
97596,2022-04-17,2022-04-17,台北市,信義區,24,437
97597,2022-04-17,2022-04-17,台北市,大同區,14,419
97598,2022-04-17,2022-04-17,台北市,北投區,13,408
97599,2022-04-17,2022-04-17,台北市,中正區,11,366
97600,2022-04-17,2022-04-17,台北市,內湖區,24,348
97601,2022-04-17,2022-04-17,台北市,松山區,16,299
97602,2022-04-17,2022-04-17,台北市,南港區,18,209
97748,2022-04-16,2022-04-16,台北市,全區,222,6406
97749,2022-04-16,2022-04-16,台北市,萬華區,12,2017
97750,2022-04-16,2022-04-16,台北市,中山區,28,555
97751,2022-04-16,2022-04-16,台北市,士林區,22,530
97752,2022-04-16,2022-04-16,台北市,文山區,22,484
97753,2022-04-16,2022-04-16,台北市,大安區,26,454
97754,2022-04-16,2022-04-16,台北市,信義區,17,413
97755,2022-04-16,2022-04-16,台北市,大同區,19,405
97756,2022-04-16,2022-04-16,台北市,北投區,16,395
97757,2022-04-16,2022-04-16,台北市,中正區,11,355
97758,2022-04-16,2022-04-16,台北市,內湖區,27,324
97759,2022-04-16,2022-04-16,台北市,松山區,12,283
97760,2022-04-16,2022-04-16,台北市,南港區,10,191
97907,2022-04-15,2022-04-15,台北市,全區,185,6184
97908,2022-04-15,2022-04-15,台北市,萬華區,18,2005
97909,2022-04-15,2022-04-15,台北市,中山區,28,527
97910,2022-04-15,2022-04-15,台北市,士林區,11,508
97911,2022-04-15,2022-04-15,台北市,文山區,24,462
97912,2022-04-15,2022-04-15,台北市,大安區,19,428
97913,2022-04-15,2022-04-15,台北市,信義區,21,396
97914,2022-04-15,2022-04-15,台北市,大同區,19,386
97915,2022-04-15,2022-04-15,台北市,北投區,14,379
97916,2022-04-15,2022-04-15,台北市,中正區,10,344
97917,2022-04-15,2022-04-15,台北市,內湖區,11,297
97918,2022-04-15,2022-04-15,台北市,松山區,6,271
97919,2022-04-15,2022-04-15,台北市,南港區,4,181
98077,2022-04-14,2022-04-14,台北市,全區,145,5999
98078,2022-04-14,2022-04-14,台北市,萬華區,11,1987
98079,2022-04-14,2022-04-14,台北市,中山區,23,499
98080,2022-04-14,2022-04-14,台北市,士林區,15,497
98081,2022-04-14,2022-04-14,台北市,文山區,15,438
98082,2022-04-14,2022-04-14,台北市,大安區,15,409
98083,2022-04-14,2022-04-14,台北市,信義區,10,375
98084,2022-04-14,2022-04-14,台北市,大同區,4,367
98085,2022-04-14,2022-04-14,台北市,北投區,10,365
98086,2022-04-14,2022-04-14,台北市,中正區,8,334
98087,2022-04-14,2022-04-14,台北市,內湖區,18,286
98088,2022-04-14,2022-04-14,台北市,松山區,13,265
98089,2022-04-14,2022-04-14,台北市,南港區,3,177
98245,2022-04-13,2022-04-13,台北市,全區,147,5854
98246,2022-04-13,2022-04-13,台北市,萬華區,13,1976
98247,2022-04-13,2022-04-13,台北市,士林區,10,482
98248,2022-04-13,2022-04-13,台北市,中山區,24,476
98249,2022-04-13,2022-04-13,台北市,文山區,9,423
98250,2022-04-13,2022-04-13,台北市,大安區,19,394
98251,2022-04-13,2022-04-13,台北市,信義區,13,365
98252,2022-04-13,2022-04-13,台北市,大同區,12,363
98253,2022-04-13,2022-04-13,台北市,北投區,15,355
98254,2022-04-13,2022-04-13,台北市,中正區,6,326
98255,2022-04-13,2022-04-13,台北市,內湖區,12,268
98256,2022-04-13,2022-04-13,台北市,松山區,11,252
98257,2022-04-13,2022-04-13,台北市,南港區,3,174
98391,2022-04-12,2022-04-12,台北市,全區,142,5707
98392,2022-04-12,2022-04-12,台北市,萬華區,18,1963
98393,2022-04-12,2022-04-12,台北市,士林區,8,472
98394,2022-04-12,2022-04-12,台北市,中山區,26,452
98395,2022-04-12,2022-04-12,台北市,大安區,18,375
98396,2022-04-12,2022-04-12,台北市,信義區,15,352
98397,2022-04-12,2022-04-12,台北市,大同區,7,351
98398,2022-04-12,2022-04-12,台北市,北投區,20,340
98399,2022-04-12,2022-04-12,台北市,中正區,4,320
98400,2022-04-12,2022-04-12,台北市,內湖區,8,256
98401,2022-04-12,2022-04-12,台北市,松山區,12,241
98402,2022-04-12,2022-04-12,台北市,南港區,6,171
98541,2022-04-11,2022-04-11,台北市,全區,101,5565
98542,2022-04-11,2022-04-11,台北市,萬華區,6,1945
98543,2022-04-11,2022-04-11,台北市,士林區,4,464
98544,2022-04-11,2022-04-11,台北市,中山區,29,426
98545,2022-04-11,2022-04-11,台北市,文山區,7,414
98546,2022-04-11,2022-04-11,台北市,大安區,9,357
98547,2022-04-11,2022-04-11,台北市,大同區,7,344
98548,2022-04-11,2022-04-11,台北市,信義區,10,337
98549,2022-04-11,2022-04-11,台北市,北投區,6,320
98550,2022-04-11,2022-04-11,台北市,中正區,5,316
98551,2022-04-11,2022-04-11,台北市,內湖區,7,248
98552,2022-04-11,2022-04-11,台北市,松山區,5,229
98553,2022-04-11,2022-04-11,台北市,南港區,6,165
98670,2022-04-10,2022-04-10,台北市,全區,97,5464
98671,2022-04-10,2022-04-10,台北市,萬華區,12,1939
98672,2022-04-10,2022-04-10,台北市,士林區,7,460
98673,2022-04-10,2022-04-10,台北市,文山區,4,407
98674,2022-04-10,2022-04-10,台北市,中山區,23,397
98675,2022-04-10,2022-04-10,台北市,大安區,9,348
98676,2022-04-10,2022-04-10,台北市,大同區,10,337
98677,2022-04-10,2022-04-10,台北市,信義區,5,327
98678,2022-04-10,2022-04-10,台北市,北投區,12,314
98679,2022-04-10,2022-04-10,台北市,中正區,1,311
98680,2022-04-10,2022-04-10,台北市,內湖區,4,241
98681,2022-04-10,2022-04-10,台北市,松山區,6,224
98682,2022-04-10,2022-04-10,台北市,南港區,4,159
98800,2022-04-09,2022-04-09,台北市,全區,67,5367
98801,2022-04-09,2022-04-09,台北市,萬華區,11,1927
98802,2022-04-09,2022-04-09,台北市,士林區,6,453
98803,2022-04-09,2022-04-09,台北市,文山區,2,403
98804,2022-04-09,2022-04-09,台北市,中山區,8,374
98805,2022-04-09,2022-04-09,台北市,大安區,7,339
98806,2022-04-09,2022-04-09,台北市,大同區,3,327
98807,2022-04-09,2022-04-09,台北市,信義區,6,322
98808,2022-04-09,2022-04-09,台北市,中正區,4,310
98809,2022-04-09,2022-04-09,台北市,北投區,10,302
98810,2022-04-09,2022-04-09,台北市,內湖區,4,237
98811,2022-04-09,2022-04-09,台北市,松山區,3,218
98812,2022-04-09,2022-04-09,台北市,南港區,3,155
98917,2022-04-08,2022-04-08,台北市,全區,74,5300
98918,2022-04-08,2022-04-08,台北市,萬華區,5,1916
98919,2022-04-08,2022-04-08,台北市,士林區,5,447
98920,2022-04-08,2022-04-08,台北市,文山區,3,401
98921,2022-04-08,2022-04-08,台北市,中山區,23,366
98922,2022-04-08,2022-04-08,台北市,大安區,7,332
98923,2022-04-08,2022-04-08,台北市,大同區,2,324
98924,2022-04-08,2022-04-08,台北市,信義區,4,316
98925,2022-04-08,2022-04-08,台北市,中正區,3,306
98926,2022-04-08,2022-04-08,台北市,北投區,10,292
98927,2022-04-08,2022-04-08,台北市,內湖區,4,233
98928,2022-04-08,2022-04-08,台北市,松山區,5,215
98929,2022-04-08,2022-04-08,台北市,南港區,3,152
99025,2022-04-07,2022-04-07,台北市,全區,61,5226
99026,2022-04-07,2022-04-07,台北市,萬華區,4,1911
99027,2022-04-07,2022-04-07,台北市,士林區,2,442
99028,2022-04-07,2022-04-07,台北市,文山區,5,398
99029,2022-04-07,2022-04-07,台北市,中山區,18,343
99030,2022-04-07,2022-04-07,台北市,大安區,5,325
99031,2022-04-07,2022-04-07,台北市,大同區,2,322
99032,2022-04-07,2022-04-07,台北市,信義區,3,312
99033,2022-04-07,2022-04-07,台北市,中正區,3,303
99034,2022-04-07,2022-04-07,台北市,北投區,11,282
99035,2022-04-07,2022-04-07,台北市,內湖區,4,229
99036,2022-04-07,2022-04-07,台北市,松山區,2,210
99037,2022-04-07,2022-04-07,台北市,南港區,2,149
99137,2022-04-06,2022-04-06,台北市,全區,83,5165
99138,2022-04-06,2022-04-06,台北市,萬華區,4,1907
99139,2022-04-06,2022-04-06,台北市,士林區,10,440
99140,2022-04-06,2022-04-06,台北市,文山區,7,393
99141,2022-04-06,2022-04-06,台北市,中山區,12,325
99142,2022-04-06,2022-04-06,台北市,大同區,5,320
99143,2022-04-06,2022-04-06,台北市,大安區,5,320
99144,2022-04-06,2022-04-06,台北市,信義區,4,309
99145,2022-04-06,2022-04-06,台北市,中正區,3,300
99146,2022-04-06,2022-04-06,台北市,北投區,11,271
99147,2022-04-06,2022-04-06,台北市,內湖區,14,225
99148,2022-04-06,2022-04-06,台北市,松山區,5,208
99149,2022-04-06,2022-04-06,台北市,南港區,3,147
99248,2022-04-05,2022-04-05,台北市,全區,41,5082
99249,2022-04-05,2022-04-05,台北市,萬華區,4,1903
99250,2022-04-05,2022-04-05,台北市,士林區,3,430
99251,2022-04-05,2022-04-05,台北市,文山區,2,386
99252,2022-04-05,2022-04-05,台北市,大同區,1,315
99253,2022-04-05,2022-04-05,台北市,大安區,6,315
99254,2022-04-05,2022-04-05,台北市,中山區,7,313
99255,2022-04-05,2022-04-05,台北市,信義區,2,305
99256,2022-04-05,2022-04-05,台北市,中正區,1,297
99257,2022-04-05,2022-04-05,台北市,北投區,4,260
99258,2022-04-05,2022-04-05,台北市,內湖區,7,211
99259,2022-04-05,2022-04-05,台北市,松山區,2,203
99260,2022-04-05,2022-04-05,台北市,南港區,2,144
99341,2022-04-04,2022-04-04,台北市,全區,29,5041
99342,2022-04-04,2022-04-04,台北市,士林區,4,427
99343,2022-04-04,2022-04-04,台北市,大同區,3,314
99344,2022-04-04,2022-04-04,台北市,大安區,1,309
99345,2022-04-04,2022-04-04,台北市,中山區,7,306
99346,2022-04-04,2022-04-04,台北市,信義區,3,303
99347,2022-04-04,2022-04-04,台北市,中正區,2,296
99348,2022-04-04,2022-04-04,台北市,北投區,1,256
99349,2022-04-04,2022-04-04,台北市,內湖區,3,204
99350,2022-04-04,2022-04-04,台北市,松山區,3,201
99351,2022-04-04,2022-04-04,台北市,南港區,2,142
99410,2022-04-03,2022-04-03,台北市,全區,22,5012
99411,2022-04-03,2022-04-03,台北市,萬華區,2,1899
99412,2022-04-03,2022-04-03,台北市,士林區,2,423
99413,2022-04-03,2022-04-03,台北市,大安區,6,308
99414,2022-04-03,2022-04-03,台北市,信義區,3,300
99415,2022-04-03,2022-04-03,台北市,中山區,1,299
99416,2022-04-03,2022-04-03,台北市,中正區,3,294
99417,2022-04-03,2022-04-03,台北市,北投區,2,255
99418,2022-04-03,2022-04-03,台北市,內湖區,2,201
99419,2022-04-03,2022-04-03,台北市,松山區,1,198
99469,2022-04-02,2022-04-02,台北市,全區,13,4990
99470,2022-04-02,2022-04-02,台北市,萬華區,1,1897
99471,2022-04-02,2022-04-02,台北市,士林區,3,421
99472,2022-04-02,2022-04-02,台北市,文山區,1,384
99473,2022-04-02,2022-04-02,台北市,大同區,1,311
99474,2022-04-02,2022-04-02,台北市,大安區,1,302
99475,2022-04-02,2022-04-02,台北市,中山區,1,298
99476,2022-04-02,2022-04-02,台北市,北投區,2,253
99477,2022-04-02,2022-04-02,台北市,內湖區,2,199
99478,2022-04-02,2022-04-02,台北市,松山區,1,197
99530,2022-04-01,2022-04-01,台北市,全區,19,4977
99531,2022-04-01,2022-04-01,台北市,萬華區,3,1896
99532,2022-04-01,2022-04-01,台北市,士林區,2,418
99533,2022-04-01,2022-04-01,台北市,文山區,1,383
99534,2022-04-01,2022-04-01,台北市,大同區,1,310
99535,2022-04-01,2022-04-01,台北市,大安區,2,301
99536,2022-04-01,2022-04-01,台北市,北投區,3,251
99537,2022-04-01,2022-04-01,台北市,內湖區,3,197
99538,2022-04-01,2022-04-01,台北市,松山區,2,196
99539,2022-04-01,2022-04-01,台北市,南港區,2,140
99598,2022-03-31,2022-03-31,台北市,全區,10,4958
99599,2022-03-31,2022-03-31,台北市,萬華區,1,1893
99600,2022-03-31,2022-03-31,台北市,士林區,2,416
99601,2022-03-31,2022-03-31,台北市,文山區,1,382
99602,2022-03-31,2022-03-31,台北市,中山區,1,297
99603,2022-03-31,2022-03-31,台北市,中正區,2,291
99604,2022-03-31,2022-03-31,台北市,內湖區,3,194
99646,2022-03-30,2022-03-30,台北市,全區,7,4948
99647,2022-03-30,2022-03-30,台北市,萬華區,1,1892
99648,2022-03-30,2022-03-30,台北市,大安區,1,299
99649,2022-03-30,2022-03-30,台北市,信義區,1,297
99650,2022-03-30,2022-03-30,台北市,中山區,1,296
99651,2022-03-30,2022-03-30,台北市,北投區,1,248
99652,2022-03-30,2022-03-30,台北市,松山區,2,194
99687,2022-03-29,2022-03-29,台北市,全區,1,4941
99688,2022-03-29,2022-03-29,台北市,中正區,1,289
99717,2022-03-28,2022-03-28,台北市,全區,5,4940
99718,2022-03-28,2022-03-28,台北市,萬華區,1,1891
99719,2022-03-28,2022-03-28,台北市,士林區,1,414
99720,2022-03-28,2022-03-28,台北市,中山區,1,295
99721,2022-03-28,2022-03-28,台北市,松山區,2,192
99751,2022-03-27,2022-03-27,台北市,全區,1,4935
99752,2022-03-27,2022-03-27,台北市,內湖區,1,191
99828,2022-03-23,2022-03-23,台北市,全區,1,4934
99829,2022-03-23,2022-03-23,台北市,萬華區,1,1890
99838,2022-03-22,2022-03-22,台北市,全區,3,4933
99839,2022-03-22,2022-03-22,台北市,萬華區,2,1889
99840,2022-03-22,2022-03-22,台北市,中山區,1,294
99845,2022-03-21,2022-03-21,台北市,全區,1,4930
99846,2022-03-21,2022-03-21,台北市,萬華區,1,1887
99857,2022-03-20,2022-03-20,台北市,全區,1,4929
99858,2022-03-20,2022-03-20,台北市,中山區,1,293
99881,2022-03-18,2022-03-18,台北市,全區,1,4928
99882,2022-03-18,2022-03-18,台北市,文山區,1,381
99910,2022-03-12,2022-03-12,台北市,全區,2,4927
99911,2022-03-12,2022-03-12,台北市,萬華區,2,1886
99918,2022-03-11,2022-03-11,台北市,全區,2,4925
99919,2022-03-11,2022-03-11,台北市,內湖區,2,190
99988,2022-02-28,2022-02-28,台北市,全區,1,4923
99989,2022-02-28,2022-02-28,台北市,內湖區,1,188
100016,2022-02-25,2022-02-25,台北市,全區,1,4922
100017,2022-02-25,2022-02-25,台北市,內湖區,1,187
100032,2022-02-23,2022-02-23,台北市,全區,1,4921
100033,2022-02-23,2022-02-23,台北市,北投區,1,247
100055,2022-02-20,2022-02-20,台北市,全區,1,4920
100056,2022-02-20,2022-02-20,台北市,北投區,1,246
100065,2022-02-19,2022-02-19,台北市,全區,2,4919
100066,2022-02-19,2022-02-19,台北市,萬華區,1,1884
100067,2022-02-19,2022-02-19,台北市,中正區,1,288
